VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,extra,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
1,2023-06-30 18:47:46,2023-06-30 19:20:50,2.0,1.06,1.0,N,16,94,Credit Card,2.5,5.443166361146397,0.0,1.0,19.8,2.5,0.0
1,2023-06-30 13:08:29,2023-06-30 13:12:24,1.0,3.18,1.0,N,167,107,Credit Card,0.0,6.077725590225753,0.0,1.0,30.24,2.5,0.0
1,2023-06-30 16:47:30,2023-06-30 15:52:30,2.0,2.23,1.0,N,187,261,Cash,-2.5,0.6293740093591638,0.0,-1.0,-22.8,-2.5,0.0
1,2023-06-28 20:28:27,2023-06-28 22:40:21,1.0,11.52,1.0,N,204,100,Cash,1.0,0.7148781323041603,0.0,1.0,55.2,0.0,0.0
1,2023-06-29 20:44:44,2023-06-29 20:52:10,6.0,17.97,2.0,N,159,81,Credit Card,5.0,15.897376237748116,6.55,1.0,100.3,2.5,1.75
1,2023-06-29 19:03:51,2023-06-29 19:23:27,1.0,0.99,1.0,N,3,137,Credit Card,2.5,6.1701175572908,0.0,1.0,15.6,2.5,0.0
0,2023-06-30 00:44:10,2023-06-30 00:55:14,1.0,0.9,1.0,N,214,170,Credit Card,3.5,4.279689044643006,0.0,1.0,13.6,2.5,0.0
1,2023-06-29 00:26:55,2023-06-29 01:30:54,1.0,0.6,1.0,N,111,33,Credit Card,1.0,3.6623326698196634,0.0,1.0,13.5,2.5,0.0
1,2023-06-29 08:51:06,2023-06-29 09:46:14,1.0,1.45,1.0,N,236,260,Credit Card,0.0,7.406930821410107,0.0,1.0,17.64,2.5,0.0
1,2023-06-30 15:30:57,2023-06-30 15:15:23,1.0,2.42,1.0,N,144,100,Credit Card,0.0,10.208354263200546,0.0,1.0,28.0,2.5,0.0
0,2023-06-30 10:55:02,2023-06-30 10:54:36,1.0,2.6,1.0,Y,243,10,Credit Card,2.5,7.635176085917735,0.0,1.0,26.0,2.5,0.0
0,2023-06-29 18:33:24,2023-06-29 19:21:42,1.0,2.9,1.0,N,149,134,Credit Card,5.0,9.290261759907935,0.0,1.0,36.6,2.5,0.0
0,2023-06-29 11:33:53,2023-06-29 11:58:20,1.0,7.8,1.0,N,193,261,Credit Card,9.25,15.176833520415613,6.55,1.0,61.3,2.5,1.75
1,2023-06-29 21:54:01,2023-06-29 20:37:13,1.0,1.17,1.0,N,75,151,Credit Card,1.0,6.125593278561077,0.0,1.0,16.32,2.5,0.0
1,2023-06-30 07:57:50,2023-06-30 07:51:48,1.0,2.19,1.0,N,41,155,Credit Card,0.0,5.566106130104561,0.0,1.0,23.52,2.5,0.0
1,2023-06-30 15:43:06,2023-06-30 15:07:35,1.0,1.02,1.0,N,218,93,Credit Card,0.0,4.696639421712624,0.0,1.0,20.02,2.5,0.0
1,2023-06-28 17:24:24,2023-06-28 18:25:18,1.0,2.3,1.0,N,240,102,Credit Card,2.5,6.254565664251926,0.0,1.0,25.68,2.5,0.0
0,2023-06-30 21:51:57,2023-06-30 21:45:19,2.0,3.5,1.0,N,209,245,Credit Card,7.75,4.674532729921356,0.0,1.0,26.25,0.0,1.75
1,2023-06-30 17:16:05,2023-06-30 17:17:34,1.0,2.38,1.0,N,236,119,Credit Card,2.5,7.223180869468907,0.0,1.0,29.64,2.5,0.0
1,2023-06-30 13:59:44,2023-06-30 13:05:30,1.0,0.89,1.0,N,143,115,Credit Card,0.0,7.375681085275665,0.0,1.0,14.28,2.5,0.0
1,2023-06-30 10:48:09,2023-06-30 10:41:07,,2.59,,,67,89,Wallet,0.0,3.8279126998631514,0.0,1.0,23.36,,
1,2023-06-29 23:36:41,2023-06-30 00:49:05,2.0,18.92,2.0,N,137,14,Credit Card,0.0,18.980697927640826,6.55,1.0,98.41,2.5,1.75
1,2023-06-29 03:55:49,2023-06-29 04:15:48,1.0,1.52,1.0,N,190,179,Credit Card,1.0,6.789510486872732,0.0,1.0,16.32,2.5,0.0
1,2023-06-30 16:30:04,2023-06-30 17:53:49,1.0,2.86,1.0,N,117,172,Credit Card,2.5,8.196963837358243,0.0,1.0,32.4,2.5,0.0
1,2023-06-29 08:54:02,2023-06-29 09:39:15,1.0,0.9,1.0,N,240,52,Credit Card,0.0,4.003700316704069,0.0,1.0,16.8,2.5,0.0
0,2023-06-29 18:42:52,2023-06-29 18:51:50,2.0,0.1,1.0,N,100,91,UPI,5.0,2.659182571576068,0.0,1.0,10.2,2.5,0.0
0,2023-06-29 14:48:26,2023-06-29 16:06:02,1.0,8.0,1.0,N,190,113,Credit Card,6.75,8.338064036075375,0.0,1.0,47.35,0.0,1.75
1,2023-06-29 12:28:26,2023-06-29 11:50:48,1.0,18.02,1.0,N,195,20,Cash,0.0,2.9200953733457147,0.0,1.0,71.35,0.0,1.75
1,2023-06-30 15:51:03,2023-06-30 17:02:34,2.0,13.26,1.0,N,122,163,Credit Card,2.5,16.078917902924296,0.0,1.0,86.1,0.0,1.75
1,2023-06-29 17:57:12,2023-06-29 18:23:25,1.0,1.87,1.0,N,256,247,Credit Card,2.5,3.0372317260028034,0.0,1.0,22.0,2.5,0.0
1,2023-06-30 18:19:19,2023-06-30 19:15:02,1.0,0.8,1.0,N,217,1,Credit Card,2.5,3.53881395601121,0.0,1.0,19.8,2.5,0.0
0,2023-06-29 23:38:05,2023-06-29 23:39:09,1.0,2.6,1.0,N,262,40,Credit Card,3.5,7.090450911458539,0.0,1.0,25.85,2.5,0.0
0,2023-06-30 19:28:04,2023-06-30 21:08:56,1.0,0.0,99.0,N,100,127,Credit Card,0.0,4.12583491065155,6.55,1.0,41.25,0.0,0.0
1,2023-06-29 17:35:10,2023-06-29 17:30:56,1.0,1.08,1.0,N,181,173,Credit Card,2.5,5.443749182679344,0.0,1.0,19.8,2.5,0.0
0,2023-06-28 21:40:11,2023-06-28 20:35:51,1.0,0.5,1.0,N,74,104,Credit Card,3.5,3.0135033723130737,0.0,1.0,12.95,2.5,0.0
0,2023-06-28 23:26:19,2023-06-29 00:40:06,1.0,6.4,1.0,N,14,33,Credit Card,3.5,3.481796101701603,0.0,1.0,35.3,2.5,0.0
0,2023-06-29 12:15:20,2023-06-29 13:05:09,1.0,18.4,2.0,N,251,145,Credit Card,2.5,17.874044110962103,6.55,1.0,96.65,2.5,0.0
0,2023-06-28 17:46:53,2023-06-28 19:00:32,0.0,1.2,1.0,N,248,175,Credit Card,5.0,4.102976376979139,0.0,1.0,17.1,2.5,0.0
0,2023-06-30 10:36:44,2023-06-30 10:28:48,1.0,8.2,1.0,N,138,9,Credit Card,9.25,18.217318383604734,6.55,1.0,67.4,2.5,1.75
0,2023-06-29 11:50:38,2023-06-29 11:41:40,1.0,8.0,1.0,N,215,51,Cash,2.5,0.448528507217949,0.0,1.0,43.4,2.5,0.0
1,2023-06-29 14:39:36,2023-06-29 16:03:19,2.0,0.79,1.0,N,144,170,Cash,0.0,4.22674071326684,0.0,1.0,11.2,2.5,0.0
1,2023-06-30 10:23:55,2023-06-30 10:21:35,1.0,1.85,1.0,N,152,237,Credit Card,0.0,8.410220539960068,0.0,1.0,21.0,2.5,0.0
1,2023-06-29 20:52:31,2023-06-29 19:08:35,1.0,0.56,1.0,N,35,202,Credit Card,2.5,9.37577231009265,0.0,1.0,18.0,2.5,0.0
1,2023-06-30 07:39:14,2023-06-30 08:56:50,1.0,1.53,1.0,N,204,262,Credit Card,0.0,6.318762320429425,0.0,1.0,15.96,2.5,0.0
0,2023-06-29 18:41:39,2023-06-29 18:21:23,1.0,0.0,1.0,N,91,75,Credit Card,0.0,2.3019514342702125,0.0,1.0,21.7,0.0,0.0
1,2023-06-29 00:42:27,2023-06-28 23:44:43,1.0,3.46,1.0,N,194,20,Credit Card,1.0,6.845176430688627,0.0,1.0,23.8,2.5,0.0
1,2023-06-30 12:52:57,2023-06-30 12:04:33,2.0,1.55,1.0,N,80,30,Credit Card,0.0,0.9446691492228687,0.0,1.0,12.2,0.0,0.0
1,2023-06-29 13:01:27,2023-06-29 12:53:00,1.0,1.38,1.0,N,32,34,Credit Card,0.0,7.590379678819827,0.0,1.0,16.8,2.5,0.0
0,2023-06-30 08:30:38,2023-06-30 09:18:17,1.0,1.6,1.0,N,97,19,Credit Card,2.5,5.501270669873794,0.0,1.0,17.64,2.5,0.0
1,2023-06-29 19:57:24,2023-06-29 20:38:08,1.0,0.95,1.0,N,60,51,Credit Card,1.0,3.8797986455318156,0.0,1.0,13.22,2.5,0.0
1,2023-06-30 16:49:44,2023-06-30 17:01:42,1.0,1.53,1.0,N,31,203,Credit Card,2.5,6.120520496488965,0.0,1.0,23.16,2.5,0.0
1,2023-06-30 12:51:19,2023-06-30 12:31:43,2.0,9.35,1.0,N,158,118,Credit Card,5.0,14.209819304572376,6.55,1.0,72.73,2.5,1.75
1,2023-06-28 18:00:27,2023-06-28 18:26:50,1.0,3.24,1.0,N,139,36,Credit Card,2.5,8.144347380322795,0.0,1.0,29.88,2.5,0.0
1,2023-06-29 17:13:13,2023-06-29 18:14:51,3.0,1.83,1.0,N,32,73,Credit Card,2.5,8.82617814191402,0.0,1.0,26.52,2.5,0.0
1,2023-06-29 22:00:59,2023-06-29 23:12:32,1.0,1.18,1.0,N,47,130,Credit Card,1.0,6.6205980872401895,0.0,1.0,16.32,2.5,0.0
1,2023-06-28 19:16:06,2023-06-28 19:27:10,,3.99,,,99,204,Wallet,0.0,7.60866994142912,0.0,1.0,35.76,,
1,2023-06-29 15:24:17,2023-06-29 15:15:24,1.0,9.75,1.0,N,128,75,Credit Card,5.0,14.96226982588829,6.55,1.0,72.66,2.5,0.0
0,2023-06-29 18:14:55,2023-06-29 20:02:32,1.0,3.7,1.0,N,134,245,Credit Card,5.0,10.095893382437161,0.0,1.0,39.85,2.5,0.0
1,2023-06-28 17:16:29,2023-06-28 19:10:55,1.0,1.16,1.0,N,77,123,Credit Card,2.5,9.295963761186577,0.0,1.0,27.1,2.5,0.0
0,2023-06-29 10:42:45,2023-06-29 11:43:21,1.0,0.8,1.0,N,25,85,Credit Card,2.5,5.053835612336211,0.0,1.0,15.95,2.5,0.0
1,2023-06-30 00:38:39,2023-06-30 00:30:25,3.0,1.68,1.0,N,221,169,Credit Card,1.0,5.637726081443862,0.0,1.0,19.68,2.5,0.0
0,2023-06-28 17:33:20,2023-06-28 17:39:01,1.0,2.1,1.0,N,118,124,Credit Card,5.0,4.280618493091433,0.0,1.0,19.6,2.5,0.0
0,2023-06-30 19:13:21,2023-06-30 20:10:37,2.0,0.1,1.0,N,8,64,Credit Card,5.0,2.171384025542803,0.0,1.0,12.04,2.5,0.0
0,2023-06-29 06:22:53,2023-06-29 05:17:02,1.0,0.7,1.0,N,170,228,Credit Card,3.5,3.9706042293339916,0.0,1.0,13.2,2.5,0.0
1,2023-06-30 21:26:16,2023-06-30 20:19:42,1.0,1.95,1.0,N,115,84,Cash,-1.0,0.3245902604843137,0.0,-1.0,-18.5,-2.5,0.0
1,2023-06-30 22:08:26,2023-06-30 21:31:34,1.0,1.21,1.0,N,208,64,Credit Card,1.0,4.6064160974233825,0.0,1.0,15.48,2.5,0.0
1,2023-06-30 21:12:23,2023-06-30 21:22:58,2.0,2.62,1.0,N,226,263,Credit Card,1.0,8.771575917523574,0.0,1.0,23.88,2.5,0.0
0,2023-06-28 23:01:38,2023-06-29 00:27:57,1.0,12.3,1.0,N,263,200,Credit Card,3.5,16.63636161763575,6.55,1.0,82.05,2.5,0.0
1,2023-06-30 21:15:56,2023-06-30 21:34:03,4.0,2.91,1.0,N,249,243,Credit Card,1.0,7.887392097750238,0.0,1.0,26.4,2.5,0.0
1,2023-06-30 20:06:22,2023-06-30 21:32:02,1.0,3.02,1.0,N,10,169,Cash,1.0,1.0475040248293515,0.0,1.0,26.9,2.5,0.0
1,2023-06-30 16:28:07,2023-06-30 16:55:43,,7.43,,,122,256,Wallet,0.0,0.08737804288496631,0.0,1.0,42.96,,
1,2023-06-28 19:03:07,2023-06-28 19:38:45,,28.33,,,143,191,Wallet,0.0,21.1684444728208,6.55,1.0,97.95,,
0,2023-06-30 17:37:08,2023-06-30 17:57:16,1.0,2.2,1.0,N,51,227,Cash,5.0,3.537212291130043,0.0,1.0,18.6,2.5,0.0
1,2023-06-30 18:24:49,2023-06-30 20:27:07,1.0,1.09,1.0,N,85,90,Credit Card,2.5,6.149680326999932,0.0,1.0,15.9,2.5,0.0
1,2023-06-29 07:33:41,2023-06-29 08:20:01,3.0,1.07,1.0,N,124,264,Credit Card,0.0,4.698913248898459,0.0,1.0,16.8,2.5,0.0
0,2023-06-29 23:33:38,2023-06-30 00:01:35,2.0,8.2,1.0,N,258,149,Credit Card,3.5,7.635264145311092,6.55,1.0,54.15,2.5,0.0
0,2023-06-28 22:35:03,2023-06-28 23:03:09,2.0,0.9,1.0,N,195,260,Credit Card,3.5,3.6427048588072397,0.0,1.0,15.45,2.5,0.0
1,2023-06-29 19:20:01,2023-06-29 19:53:32,1.0,1.57,1.0,N,176,108,Cash,2.5,3.4919854196361175,0.0,1.0,15.8,2.5,0.0
1,2023-06-28 21:57:03,2023-06-28 23:30:33,1.0,2.19,1.0,N,101,238,Credit Card,1.0,5.524013018607915,0.0,1.0,18.0,2.5,0.0
0,2023-07-01 00:31:30,2023-07-01 00:27:06,2.0,3.0,1.0,N,39,215,Credit Card,3.5,4.538656622241385,0.0,1.0,23.0,2.5,0.0
1,2023-06-30 12:30:53,2023-06-30 13:05:41,1.0,2.98,1.0,N,230,139,Credit Card,0.0,7.9770832812334405,0.0,1.0,28.56,2.5,0.0
1,2023-06-30 22:46:54,2023-06-30 23:14:13,,12.89,,,236,253,Wallet,0.0,0.7947146126747268,6.55,1.0,52.45,,
1,2023-06-29 19:10:47,2023-06-29 19:34:52,1.0,2.81,1.0,N,142,79,Credit Card,2.5,9.769109065172547,0.0,1.0,29.04,2.5,0.0
0,2023-06-29 23:55:41,2023-06-30 00:15:09,1.0,5.8,1.0,N,235,206,Cash,3.5,2.381753841744119,0.0,1.0,29.0,2.5,0.0
1,2023-06-29 19:49:01,2023-06-29 18:23:28,1.0,0.62,1.0,N,217,165,Credit Card,2.5,7.6363368256013375,0.0,1.0,15.38,2.5,0.0
1,2023-06-29 10:27:19,2023-06-29 09:42:22,1.0,5.41,1.0,N,35,121,Credit Card,0.0,8.683000490740753,0.0,1.0,34.44,2.5,0.0
1,2023-06-30 12:00:47,2023-06-30 11:04:46,1.0,2.39,1.0,N,120,72,Credit Card,0.0,7.8787234978667975,0.0,1.0,26.04,2.5,0.0
1,2023-06-29 17:59:51,2023-06-29 18:29:58,2.0,19.34,3.0,N,232,43,Credit Card,2.5,26.77973327364737,21.75,1.0,159.54,0.0,0.0
1,2023-06-29 08:22:16,2023-06-29 07:30:03,1.0,4.06,1.0,N,112,215,Credit Card,0.0,6.6110508414251274,0.0,1.0,26.5,2.5,0.0
1,2023-06-30 20:33:13,2023-06-30 19:54:40,1.0,9.11,1.0,N,95,65,Cash,6.0,0.02399546392556906,6.55,1.0,51.75,2.5,0.0
0,2023-06-28 17:06:38,2023-06-28 16:10:23,,1.3,,,116,153,Wallet,2.5,4.934448719858517,0.0,1.0,16.56,,
1,2023-06-28 20:33:48,2023-06-28 19:17:33,1.0,0.0,1.0,N,242,252,Credit Card,2.5,6.096681840759787,0.0,1.0,11.0,2.5,0.0
0,2023-06-30 21:29:27,2023-06-30 22:26:57,2.0,2.6,1.0,N,138,258,Credit Card,3.5,7.718964455620758,0.0,1.0,23.85,2.5,0.0
1,2023-06-29 15:07:47,2023-06-29 14:42:07,1.0,3.41,1.0,N,79,84,Credit Card,0.0,8.471937546533104,0.0,1.0,40.25,2.5,0.0
0,2023-06-29 15:36:57,2023-06-29 16:06:23,1.0,0.7,1.0,N,81,128,Credit Card,5.0,2.4565610854307716,0.0,1.0,14.75,2.5,0.0
1,2023-06-30 17:33:39,2023-06-30 18:54:32,1.0,2.19,1.0,N,68,84,Credit Card,2.5,8.362012343934222,0.0,1.0,23.16,2.5,0.0
0,2023-06-30 03:41:58,2023-06-30 04:20:32,1.0,0.7,1.0,Y,79,111,UPI,3.5,0.7484003862607319,0.0,1.0,10.8,2.5,0.0
1,2023-06-30 21:42:02,2023-06-30 19:59:28,1.0,1.65,1.0,N,46,247,Cash,1.0,0.9101326743914923,0.0,1.0,15.7,2.5,0.0
1,2023-06-28 20:58:10,2023-06-28 21:21:22,1.0,0.82,1.0,N,106,208,Credit Card,1.0,4.20554562326229,0.0,1.0,14.64,2.5,0.0
1,2023-06-29 10:22:12,2023-06-29 10:13:30,1.0,0.97,1.0,N,51,200,Credit Card,0.0,3.4656463658215797,0.0,1.0,27.2,2.5,0.0
1,2023-06-29 19:07:27,2023-06-29 20:46:44,1.0,18.19,2.0,N,177,212,Credit Card,5.0,21.460340818646735,6.55,1.0,104.76,2.5,1.75
1,2023-06-29 17:47:23,2023-06-29 17:40:29,3.0,2.1,1.0,N,104,247,Cash,2.5,3.171414384059873,0.0,1.0,22.8,2.5,0.0
1,2023-06-29 09:30:05,2023-06-29 10:11:42,1.0,7.38,1.0,N,143,189,Credit Card,5.0,14.655211950156176,6.55,1.0,59.0,0.0,1.75
1,2023-06-29 17:40:22,2023-06-29 16:26:30,1.0,1.02,1.0,N,129,74,Cash,2.5,0.9765413839073289,0.0,1.0,22.8,2.5,0.0
1,2023-07-01 00:45:05,2023-06-30 23:31:47,,2.72,,,8,246,Wallet,0.0,6.235789677663364,0.0,1.0,23.14,,
1,2023-06-30 21:28:24,2023-06-30 22:12:05,1.0,2.48,1.0,N,143,202,Credit Card,1.0,6.751320303475934,0.0,1.0,23.04,2.5,0.0
1,2023-06-29 09:00:18,2023-06-29 09:27:37,,2.49,,,221,178,Wallet,0.0,4.896296007155626,0.0,1.0,25.33,,
1,2023-06-30 11:58:24,2023-06-30 12:37:20,1.0,4.07,1.0,N,104,174,Credit Card,0.0,7.308750078233397,0.0,1.0,31.7,2.5,0.0
1,2023-06-29 11:09:56,2023-06-29 11:09:14,1.0,11.8,1.0,N,258,162,Credit Card,0.0,7.605716373528132,0.0,1.0,61.95,0.0,1.75
1,2023-06-30 04:38:03,2023-06-30 03:59:06,,5.42,,,181,105,Wallet,0.0,9.342264655590618,0.0,1.0,34.09,,
1,2023-06-29 19:30:34,2023-06-29 19:27:55,1.0,1.76,1.0,N,3,53,Credit Card,2.5,7.009617417497232,0.0,1.0,24.0,2.5,0.0
1,2023-06-29 07:55:05,2023-06-29 08:49:56,1.0,1.73,1.0,N,244,17,Credit Card,0.0,5.703547424012354,0.0,1.0,18.8,2.5,0.0
1,2023-06-29 09:23:27,2023-06-29 08:47:21,1.0,3.15,1.0,N,215,159,Credit Card,0.0,5.340289749511539,0.0,1.0,30.24,2.5,0.0
1,2023-06-30 19:03:02,2023-06-30 19:57:05,1.0,1.07,1.0,N,150,180,Credit Card,2.5,4.509314325084704,0.0,1.0,15.6,2.5,0.0
1,2023-06-28 20:10:52,2023-06-28 21:37:34,1.0,1.34,1.0,N,76,204,Credit Card,1.0,5.422847084860496,0.0,1.0,18.86,2.5,0.0
1,2023-06-29 10:38:18,2023-06-29 11:05:29,2.0,1.92,1.0,N,89,164,Credit Card,0.0,6.885171789868664,0.0,1.0,21.84,2.5,0.0
1,2023-06-30 09:58:51,2023-06-30 09:55:56,1.0,0.97,1.0,N,173,136,Cash,0.0,1.8575886900490883,0.0,1.0,11.9,2.5,0.0
0,2023-06-29 12:13:34,2023-06-29 14:28:59,3.0,2.0,1.0,N,17,261,Cash,2.5,2.0134120898972903,0.0,1.0,18.2,2.5,0.0
1,2023-06-29 15:35:59,2023-06-29 16:12:30,1.0,9.77,1.0,N,139,94,Credit Card,5.0,12.345355411737017,6.55,1.0,70.98,2.5,0.0
0,2023-06-29 13:35:09,2023-06-29 14:20:09,1.0,0.5,1.0,N,111,197,Credit Card,2.5,2.7761116141150803,0.0,1.0,11.35,2.5,0.0
1,2023-06-30 09:21:18,2023-06-30 09:53:07,1.0,20.2,4.0,N,237,159,Credit Card,0.0,34.67627692293735,24.75,1.0,196.62,0.0,0.0
1,2023-06-29 11:09:26,2023-06-29 10:40:53,1.0,0.64,1.0,N,140,186,Credit Card,0.0,3.0556876809499856,0.0,1.0,12.6,2.5,0.0
0,2023-06-29 15:45:15,2023-06-29 16:09:49,1.0,1.4,1.0,N,137,34,Credit Card,2.5,8.067477486954918,0.0,1.0,26.9,2.5,0.0
1,2023-06-29 01:23:30,2023-06-29 01:25:54,1.0,1.89,1.0,N,252,86,Credit Card,1.0,3.611636767704487,0.0,1.0,17.7,2.5,0.0
1,2023-06-30 09:40:15,2023-06-30 09:28:40,2.0,15.79,1.0,N,103,228,Cash,0.0,3.9789169437515155,0.0,1.0,65.75,0.0,1.75
1,2023-06-30 02:29:24,2023-06-30 02:17:54,,7.76,,,13,11,Wallet,0.0,11.213713730246223,6.55,1.0,45.91,,
1,2023-06-28 21:50:53,2023-06-28 20:05:41,2.0,1.31,1.0,N,96,216,Credit Card,1.0,5.473265733332453,0.0,1.0,15.48,2.5,0.0
1,2023-06-29 14:40:49,2023-06-29 14:04:33,,3.24,,,83,107,Wallet,0.0,0.3207355374997872,0.0,1.0,32.04,,
0,2023-06-28 18:20:54,2023-06-28 17:44:33,1.0,0.9,1.0,N,133,47,Credit Card,5.0,5.089167747950371,0.0,1.0,19.0,2.5,0.0
1,2023-06-29 17:14:46,2023-06-29 17:22:45,1.0,2.73,1.0,N,33,4,Credit Card,2.5,7.4249202592254715,0.0,1.0,31.2,2.5,0.0
0,2023-06-28 19:24:58,2023-06-28 19:33:37,1.0,2.6,1.0,N,221,89,Credit Card,5.0,4.577278606474425,0.0,1.0,23.15,2.5,0.0
1,2023-06-29 12:01:22,2023-06-29 13:01:52,1.0,0.58,1.0,N,31,101,Credit Card,0.0,7.294632605131123,0.0,1.0,15.8,2.5,0.0
0,2023-06-29 20:20:37,2023-06-29 19:33:46,1.0,2.3,1.0,N,130,26,Credit Card,5.0,4.370010716048668,0.0,1.0,24.61,2.5,0.0
0,2023-06-29 23:17:57,2023-06-29 22:17:23,1.0,0.4,1.0,N,257,178,Cash,3.5,3.3473110510560544,0.0,1.0,12.2,2.5,0.0
1,2023-06-30 21:50:10,2023-06-30 23:32:17,1.0,16.45,1.0,N,62,122,Cash,1.0,2.330098595328245,0.0,1.0,73.75,0.0,1.75
0,2023-06-29 08:42:13,2023-06-29 09:31:44,1.0,2.8,1.0,N,181,139,Credit Card,2.5,5.291463227386425,0.0,1.0,23.5,2.5,0.0
0,2023-06-30 21:41:07,2023-06-30 21:40:25,2.0,0.9,1.0,N,247,227,Credit Card,3.5,8.219449911878614,0.0,1.0,15.85,2.5,0.0
1,2023-06-29 14:30:34,2023-06-29 16:26:17,1.0,18.33,2.0,N,13,54,Credit Card,0.0,13.659513445819803,6.55,1.0,91.8,0.0,1.75
1,2023-06-30 10:28:46,2023-06-30 09:34:32,1.0,2.38,1.0,N,15,248,Credit Card,0.0,5.0273778289545055,0.0,1.0,21.84,2.5,0.0
1,2023-06-30 17:50:20,2023-06-30 19:21:44,1.0,2.9,1.0,N,17,149,Cash,2.5,4.2851186366528,0.0,1.0,25.6,2.5,0.0
0,2023-06-30 11:47:11,2023-06-30 11:58:19,1.0,0.5,1.0,N,255,80,Cash,0.0,0.10717124698783331,0.0,1.0,8.0,0.0,0.0
1,2023-06-30 05:31:49,2023-06-30 05:49:55,1.0,1.08,1.0,N,249,219,Cash,1.0,4.179384267321965,0.0,1.0,12.2,2.5,0.0
1,2023-06-29 15:50:50,2023-06-29 16:47:39,1.0,10.84,1.0,N,49,75,Credit Card,7.5,18.407819343228226,6.55,1.0,87.56,2.5,1.75
1,2023-06-29 17:31:50,2023-06-29 17:37:26,2.0,0.5,1.0,N,52,63,Cash,2.5,3.8143082352995656,0.0,1.0,12.3,2.5,0.0
0,2023-06-30 22:34:48,2023-06-30 21:21:20,1.0,2.8,1.0,N,245,26,Cash,3.5,2.4454824057288027,0.0,1.0,19.9,2.5,0.0
1,2023-06-28 18:11:47,2023-06-28 20:19:08,1.0,18.03,2.0,N,39,232,Cash,5.0,0.27189484877841785,6.55,1.0,87.3,2.5,1.75
1,2023-06-29 21:08:19,2023-06-29 22:32:33,4.0,8.67,1.0,N,91,23,Cash,1.0,4.10248331823997,6.55,1.0,55.85,2.5,0.0
1,2023-06-30 10:23:52,2023-06-30 10:15:16,1.0,0.92,1.0,N,111,122,Credit Card,0.0,3.054133190062314,0.0,1.0,13.09,2.5,0.0
1,2023-06-30 12:44:34,2023-06-30 14:04:01,1.0,0.6,1.0,N,135,263,Credit Card,0.0,6.013058179943825,0.0,1.0,11.76,2.5,0.0
1,2023-06-29 10:43:10,2023-06-29 10:40:16,1.0,1.4,1.0,N,190,40,Credit Card,0.0,3.1877213806065186,0.0,1.0,15.96,2.5,0.0
1,2023-06-30 15:18:00,2023-06-30 17:08:22,2.0,18.24,2.0,N,91,98,Credit Card,0.0,18.671869220963426,0.0,1.0,90.55,2.5,1.75
1,2023-06-28 18:13:03,2023-06-28 18:44:41,1.0,0.94,1.0,N,129,20,Credit Card,2.5,5.042584661486029,0.0,1.0,24.0,2.5,0.0
1,2023-06-28 23:32:35,2023-06-28 23:52:35,1.0,1.01,1.0,N,160,135,unknown,-1.0,3.772280559668445,0.0,-1.0,-9.7,0.0,0.0
1,2023-06-30 13:57:01,2023-06-30 14:02:11,1.0,1.29,1.0,N,214,44,Credit Card,0.0,1.668794936686844,0.0,1.0,17.8,2.5,0.0
1,2023-06-29 21:04:07,2023-06-29 22:39:01,1.0,17.73,2.0,N,4,103,Credit Card,0.0,3.6633439369161893,6.55,1.0,82.3,2.5,1.75
1,2023-06-30 15:54:19,2023-06-30 15:13:43,1.0,2.84,1.0,N,102,151,Cash,0.0,2.5019240731873245,0.0,1.0,19.6,2.5,0.0
1,2023-06-29 03:50:24,2023-06-29 04:11:34,1.0,5.9,1.0,N,213,149,Credit Card,1.0,7.178661272674511,0.0,1.0,38.16,2.5,0.0
1,2023-06-29 19:44:32,2023-06-29 20:48:02,1.0,9.12,1.0,N,99,156,Credit Card,6.0,13.763031372463319,6.55,1.0,73.93,2.5,1.75
0,2023-06-30 21:40:19,2023-06-30 21:09:25,1.0,1.2,1.0,N,173,38,Cash,3.5,4.151567133001473,0.0,1.0,18.5,2.5,0.0
1,2023-06-29 00:06:14,2023-06-29 01:59:43,1.0,1.2,1.0,N,128,31,Credit Card,1.0,9.341588420791133,0.0,1.0,25.75,2.5,0.0
1,2023-06-30 21:50:56,2023-06-30 21:19:35,2.0,2.57,1.0,N,17,90,Credit Card,1.0,8.576661954547422,0.0,1.0,26.4,2.5,0.0
0,2023-06-29 17:02:31,2023-06-29 16:39:10,4.0,2.9,1.0,N,127,18,Credit Card,5.0,9.761205153018437,0.0,1.0,36.6,2.5,0.0
1,2023-06-30 23:30:16,2023-06-30 23:40:09,1.0,3.4,1.0,N,258,64,Credit Card,1.0,6.346912496588197,0.0,1.0,28.92,2.5,0.0
1,2023-06-28 17:28:05,2023-06-28 18:22:11,1.0,2.32,1.0,N,257,154,Credit Card,2.5,6.824898033894998,0.0,1.0,25.68,2.5,0.0
1,2023-06-30 12:57:17,2023-06-30 13:08:50,1.0,1.58,1.0,N,145,153,Credit Card,0.0,1.756312879394226,0.0,1.0,15.5,2.5,0.0
1,2023-06-29 10:43:35,2023-06-29 11:15:53,1.0,13.2,1.0,N,122,44,Cash,5.0,2.720113744913149,0.0,1.0,63.75,0.0,1.75
1,2023-06-29 16:26:42,2023-06-29 16:14:24,4.0,1.32,1.0,N,200,3,Credit Card,2.5,5.521316444513624,0.0,1.0,19.8,2.5,0.0
